year	doy	hour	Tair	Tsoil	RH	Rain	WS	PAR	PBOT
2012	142	13	21.915	9.85	29.685	0	1.0245	319.0217391	97966.48047
2012	142	14	22.32	9.765	30.65	0	0.785	237.9347826	97989.92578
2012	142	15	21.465	9.575	34.88	0	0.4975	120.3913043	98013.37109
2012	142	16	21.675	9.59	33.195	0	0.4295	112.3804348	97984.07031
2012	142	17	20.94	9.575	39.935	0	0.428	65.17391304	97937.1875
2012	142	18	18.24	9.505	58.025	0	0.259	13.85652174	97890.30469
2012	142	19	16.66	9.545	62.75	0	0.284	3.313478261	97843.42188
2012	142	20	14.645	9.575	71.885	0	0.2845	0	97796.53906
2012	142	21	13.6	9.63	75.79	0	0.191	0	97749.66016
2012	142	22	12.795	9.69	80.435	0	0.229	0	97702.64063
2012	142	23	13.985	9.765	73.275	0	0.3535	0	97655.57813
2012	143	0	14.44	9.785	68.895	0	0.4535	0	97608.51563
2012	143	1	14.77	9.815	62.005	0	0.645	0	97561.45313
2012	143	2	14.335	9.795	62.945	0	0.6875	0	97514.39063
2012	143	3	13.845	9.82	63.62	0	0.6975	0	97467.32813
2012	143	4	12.44	9.79	76.785	0.1	0.486	0.073152174	97407.5
2012	143	5	10.63	9.79	89.15	1.5	0.747	4.996956522	97343.41406
2012	143	6	11.025	9.865	85.1	0.1	0.817	33.31521739	97279.32813
2012	143	7	11.335	9.865	82.7	0.3	0.7675	24.52173913	97215.23828
2012	143	8	12.665	9.91	76.545	0.4	1.332	109.3369565	97151.15234
2012	143	9	13.9	9.895	68.715	0	1.2345	96.5	97087.06641
2012	143	10	14.24	9.865	66.455	0	1.173	121.5326087	97054.95703
2012	143	11	18.005	10.11	54.505	0	1.22	307.0652174	97033.50391
2012	143	12	18.565	10.005	54.77	0	0.9725	244.9891304	97012.05078
2012	143	13	17.565	9.78	61.38	0	0.8755	92.66304348	96990.60547
2012	143	14	19.895	9.985	58.605	0	1.218	240.4347826	96969.15234
2012	143	15	23.585	9.96	44.175	0	0.989	151.923913	96947.69922
2012	143	16	23.655	9.825	45.805	0	0.9335	102.2065217	96875.62891
2012	143	17	21.945	9.75	54.375	0	0.8405	72.2826087	96786.67578
2012	143	18	20.065	9.725	58.965	0	0.8355	26.5	96697.72656
2012	143	19	18.845	9.775	61.08	0	0.8505	5.674891304	96608.77734
2012	143	20	17.58	9.815	62.095	0	0.984	0.073043478	96519.82422
2012	143	21	16.365	9.85	63.36	0	0.995	0	96430.87891
2012	143	22	16.305	9.925	60.73	0	0.8345	0	96381.39844
2012	143	23	16.8	9.995	57.47	0	1.263	0	96345.08203
2012	144	0	16.565	10.005	58.78	0	1.4485	0	96308.76172
2012	144	1	14.6	9.965	81.72	0.4	0.411	0	96272.44141
2012	144	2	12.99	9.99	91.5	1.2	0.69	0	96236.125
2012	144	3	13.55	10.07	84.85	0	1.2665	0	96199.80469
2012	144	4	14.13	10.1	79.82	0	1.4295	2.412826087	96127.30469
2012	144	5	14.91	10.12	76.765	0	1.029	7.481521739	96042.74219
2012	144	6	15.755	10.13	73.11	0	1.222	17.05652174	95958.17969
2012	144	7	16.745	10.155	70.445	0	1.275	65.73913043	95873.61719
2012	144	8	17.985	10.165	66.155	0	0.9525	88.29347826	95789.0625
2012	144	9	19.38	10.195	59.92	0	0.956	149.0869565	95704.5
2012	144	10	21.21	10.28	55.175	0	1.0245	224.7826087	95699.29688
2012	144	11	22.36	10.27	54.115	0	0.801	212.2608696	95720.54688
2012	144	12	20.595	10.015	61.885	0	0.5225	72.93478261	95741.80078
2012	144	13	17.49	9.92	81.13	0	0.663	7.330434783	95763.05469
2012	144	14	14.59	10.005	94.45	2.2	0.772	5.87173913	95784.30469
2012	144	15	13.88	10.13	95.9	2.1	0.546	5.043478261	95805.55469
2012	144	16	13.655	10.16	96.55	4.7	0.5345	1.802826087	95783.01953
2012	144	17	13.61	10.21	96.85	2.8	0.383	2.534673913	95745.88672
2012	144	18	13.72	10.27	97.05	3.7	0.3805	6.018478261	95708.75391
2012	144	19	13.675	10.29	97.1	0.6	0.3075	0.731086957	95671.62109
2012	144	20	13.64	10.33	97.15	3.4	0.236	0	95634.49219
2012	144	21	13.465	10.365	97.25	2.1	0.1895	0	95597.35938
2012	144	22	13.37	10.4	97.35	0.5	0.35	0	95626.36328
2012	144	23	13.13	10.42	97.4	0.1	0.2405	0	95677.41406
2012	145	0	13.475	10.465	97.5	0	0.2695	0	95728.46484
2012	145	1	13.275	10.45	97.5	0	0.2375	0	95779.51172
2012	145	2	13.035	10.455	97.5	0	0.3005	0	95830.56641
2012	145	3	12.965	10.465	97.6	0	0.2295	0	95881.61328
2012	145	4	12.67	10.455	97.6	0	0.225	0.755543478	95880.57031
2012	145	5	12.845	10.46	97.6	0	0.375	9.164130435	95862.15625
2012	145	6	13.015	10.51	97.6	0	0.323	21.57608696	95843.74219
2012	145	7	13.125	10.385	97.45	0	0.19	22.79347826	95825.32813
2012	145	8	13.315	10.45	96	0	0.475	36.51086957	95806.91406
2012	145	9	13.9	10.46	92.5	0	0.4535	52.25	95788.50391
2012	145	10	14.13	10.425	92.4	0	0.369	39.10869565	95786.30078
2012	145	11	14.045	10.41	93.65	1.2	0.4755	41.18478261	95789.50781
2012	145	12	13.77	10.395	95.35	1.6	0.2795	26.75	95792.71484
2012	145	13	13.175	10.35	94.55	1.4	0.2975	25.63043478	95795.91797
2012	145	14	13.035	10.405	94.85	2.3	0.403	39	95799.12109
2012	145	15	12.875	10.42	93.5	1.7	0.5315	49.38043478	95802.32813
2012	145	16	12.595	10.385	93.05	0.5	0.426	30.42391304	95769.59766
2012	145	17	12.295	10.48	94.6	0.3	0.3235	20.89130435	95724.88672
2012	145	18	12.055	10.445	94.45	0.2	0.277	11.96521739	95680.17578
2012	145	19	11.295	10.445	96.45	0.2	0.2615	1.755543478	95635.46875
2012	145	20	11.065	10.47	96.75	2	0.573	0	95590.75781
2012	145	21	11.105	10.495	96.7	0.3	0.401	0	95546.05078
2012	145	22	10.99	10.495	97.05	0.1	0.315	0	95618.55859
2012	145	23	10.32	10.475	96.45	0	0.4385	0	95730.13672
2012	146	0	9.345	10.465	95.1	0	0.6345	0	95841.71484
2012	146	1	8.605	10.48	95	0	0.629	0	95953.29297
2012	146	2	8.58	10.53	93.4	0	0.6665	0	96064.87109
2012	146	3	8.695	10.535	87.4	0	1.0085	0	96176.44922
2012	146	4	8.37	10.525	83.25	0	0.826	1.852934783	96261.69922
2012	146	5	8.39	10.535	80.435	0	0.8255	9.534782609	96338.18359
2012	146	6	9.265	10.55	76.22	0	1.056	71.01086957	96414.66016
2012	146	7	10.91	10.56	69.84	0	0.9925	139.3478261	96491.14063
2012	146	8	11.89	10.55	61.85	0	1.144	227.173913	96567.62109
2012	146	9	13.575	10.675	55.045	0	1.079	280.326087	96644.10156
2012	146	10	15.01	10.69	48.97	0	1.191	316.9565217	96733.90234
2012	146	11	15.985	10.665	46.175	0	1.227	340.8695652	96828.14453
2012	146	12	16.53	10.615	45.055	0	1.1335	286.6304348	96922.38672
2012	146	13	16.07	10.475	48.715	0	0.862	172.8586957	97016.62891
2012	146	14	16.045	10.46	49.38	0	0.83	137.3913043	97110.86719
2012	146	15	15.36	10.395	52.28	0	0.654	76.07608696	97205.10938
2012	146	16	15.335	10.43	53.695	0	0.681	83.85869565	97267.13672
2012	146	17	14.925	10.445	54.51	0	0.705	42.58695652	97318.42578
2012	146	18	13.94	10.44	61.25	0	0.398	15.475	97369.71484
2012	146	19	12.2	10.445	63.19	0	0.7045	5.775	97421.00391
2012	146	20	10.01	10.45	67.55	0	0.864	0.170652174	97472.28906
2012	146	21	8.447	10.49	73.24	0	0.3435	0	97523.57813
2012	146	22	5.156	10.47	88.2	0	0.11	0	97591.51172
2012	146	23	2.544	10.475	96.35	0	0.126	0	97664.99609
2012	147	0	1.352	10.54	99	0	0.1155	0	97738.47656
2012	147	1	0.195	10.58	99.8	0	0.1415	0	97811.95703
2012	147	2	-0.26	10.615	100	0	0.149	0	97885.44141
2012	147	3	0.135	10.66	100	0	0.149	0	97958.92578
2012	147	4	-0.1565	10.655	100	0	0.157	3.14923913	97981.29297
2012	147	5	2.676	10.755	100	0	0.2155	12.59456522	97986.62109
2012	147	6	6.1975	10.835	99.7	0	0.3085	17.68586957	97991.94922
2012	147	7	7.6945	10.755	87.2	0	0.7095	66.05434783	97997.27734
2012	147	8	10.39	10.79	68.385	0	0.7485	114.4021739	98002.60938
2012	147	9	10.565	10.67	72.5	0	0.293	41.34782609	98007.94141
2012	147	10	11.43	10.67	68.265	0	0.629	77.40217391	98000.05469
2012	147	11	12.8	10.69	65.435	0	1.0025	128.2934783	97987.77344
2012	147	12	14.655	10.735	61.16	0	1.251	222.826087	97975.48828
2012	147	13	15.935	10.665	58.81	0	0.9675	166.6086957	97963.20313
2012	147	14	16.095	10.525	60.285	0	0.838	102.6413043	97950.91797
2012	147	15	16.8	10.545	60.145	0	1.2625	129.9347826	97938.63281
2012	147	16	16.65	10.49	62.25	0	1.3455	87.84782609	97906.15234
2012	147	17	16.135	10.44	65.05	0	1.2715	49.33695652	97866.94531
2012	147	18	15.325	10.405	67.91	0	0.9285	14.1826087	97827.73438
2012	147	19	14.995	10.42	70.355	0	0.514	2.705	97788.52734
2012	147	20	14.79	10.435	67.28	0	0.762	0.024347826	97749.31641
2012	147	21	14.11	10.44	65.4	0	1.0355	0	97710.10547
2012	147	22	12.605	10.42	68.01	0	1.2745	0	97679.25
2012	147	23	11.515	10.445	73.63	0	1.2265	0	97651.17969
2012	148	0	11.185	10.475	75.485	0	1.07	0	97623.10547
2012	148	1	10.83	10.485	79.955	0	0.9085	0	97595.03516
2012	148	2	10.05	10.475	90.7	1.8	0.7605	0	97566.96484
2012	148	3	9.79	10.495	94.9	2.2	0.731	0	97538.89063
2012	148	4	9.27	10.51	96.4	5.9	0.9325	0	97487.65234
2012	148	5	8.905	10.525	97.1	4.7	0.83	1.389782609	97428.69141
2012	148	6	9.085	10.56	97.4	3.4	0.638	4.365217391	97369.73047
2012	148	7	9.45	10.66	97.65	5.4	0.964	11.48369565	97310.76953
2012	148	8	10.635	10.57	96.8	0.5	0.873	29.27173913	97251.80859
2012	148	9	11.605	10.615	96.25	0	0.652	23.88478261	97192.84766
2012	148	10	12.305	10.58	95.3	0	1.275	54.77173913	97142.07031
2012	148	11	12.46	10.575	94.15	0	1.081	57.75	97094.01953
2012	148	12	13.13	10.55	92.9	0	0.759	46.23913043	97045.96484
2012	148	13	13.565	10.535	92	0	0.997	57.85869565	96997.91797
2012	148	14	14.36	10.54	90.45	0	0.8205	57.15217391	96949.86328
2012	148	15	14.895	10.535	89.6	0	0.884	50.54347826	96901.8125
2012	148	16	15.09	10.535	89.15	0	0.898	39.45652174	96838.33984
2012	148	17	15.165	10.54	89.6	0	1.0135	26.36956522	96769.73047
2012	148	18	15.09	10.56	90.05	0	0.962	12.20869565	96701.12109
2012	148	19	14.78	10.58	90.65	0	0.6935	3.728152174	96632.51172
2012	148	20	14.33	10.605	91.55	0	0.906	0.024347826	96563.90234
2012	148	21	13.565	10.63	92.8	0	0.904	0	96495.29297
2012	148	22	13.57	10.675	94.25	0	1.043	0	96500.07813
2012	148	23	15.715	10.775	96.75	8	0.896	0	96529.32813
2012	149	0	16.345	10.78	96.8	8.9	0.488	0	96558.57813
2012	149	1	15.05	10.75	96.7	2.8	0.559	0	96587.82813
2012	149	2	13.09	10.725	96.75	0.1	0.6775	0	96617.07813
2012	149	3	13.44	10.815	97.2	0	0.448	0	96646.33203
2012	149	4	13.25	10.835	97.3	0	0.5305	0.804347826	96617.45313
2012	149	5	13.435	10.835	97.4	0	0.5235	4.679347826	96569.19531
2012	149	6	13.42	10.88	97.4	0	0.5175	10.94347826	96520.94141
2012	149	7	13.06	10.845	97.4	0	0.389	13.6	96472.6875
2012	149	8	13.88	10.885	97.25	0.1	0.426	69.5326087	96424.42969
2012	149	9	16.845	10.98	82.71	0	0.749	220.2608696	96376.17188
2012	149	10	18.94	11.03	66.915	0	0.79	287.9347826	96353.45313
2012	149	11	18.555	10.83	64.625	0	1.1835	229.2391304	96339.23828
2012	149	12	17.94	10.74	63.47	0	0.877	202.1304348	96325.02734
2012	149	13	19.525	10.955	56.28	0	0.782	231.4130435	96310.81641
2012	149	14	19.445	10.845	57.54	0	0.478	158.1413043	96296.60156
2012	149	15	20.08	11.02	57.47	0	0.486	140.6195652	96282.39063
2012	149	16	20.25	11.09	55.58	0	0.613	112.4673913	96275.63672
2012	149	17	19.21	11.18	56.775	0	0.817	69.18478261	96271.37109
2012	149	18	17.375	11.265	64.12	0	0.639	17.4423913	96267.10938
2012	149	19	13.915	11.365	68.195	0	1.128	6.357608696	96262.84766
2012	149	20	11.41	11.48	78.885	0	0.5955	0.341195652	96258.58203
2012	149	21	9.52	11.555	77.31	0	0.379	0	96254.31641
2012	149	22	5.7135	11.545	94.65	0	0.176	0	96280.69531
2012	149	23	4.9105	11.655	98.45	0	0.1955	0	96317.29688
2012	150	0	6.691	11.755	98.9	0	0.2405	0	96353.89453
2012	150	1	7.799	11.7	97.25	0	0.2475	0	96390.49219
2012	150	2	7.607	11.605	96.15	0	0.245	0	96427.08984
2012	150	3	9.47	11.565	83.29	0	0.535	0	96463.6875
2012	150	4	9.315	11.455	83.15	0	0.4785	2.561086957	96464.78125
2012	150	5	9.09	11.355	88.9	0	0.549	10.6076087	96454.03516
2012	150	6	9.435	11.295	88.75	0	0.561	22.625	96443.28906
2012	150	7	10.35	11.235	82.915	0	0.8435	71.69565217	96432.54688
2012	150	8	11.78	11.19	72.875	0	0.9265	103.4565217	96421.80469
2012	150	9	12.315	11.12	72.015	0	0.972	115.3695652	96411.05859
2012	150	10	11.205	10.985	84.11	0.4	0.9925	138.7391304	96479.81641
2012	150	11	13.495	11.13	66.005	0	1.2955	248.1521739	96575.07422
2012	150	12	12.735	10.925	66.205	0	1.304	165.7826087	96670.33203
2012	150	13	12.42	10.91	68.425	0	1.008	191.75	96765.58984
2012	150	14	11.745	10.845	71.605	0.2	0.9075	133.7173913	96860.84766
2012	150	15	11.055	10.845	76.06	0	1.0375	100.4456522	96956.10547
2012	150	16	9.485	10.795	88.65	0.2	0.8265	61.38043478	96978.8125
2012	150	17	8.58	10.815	93.75	1	0.7215	38.83695652	96977.33594
2012	150	18	7.839	10.84	93.8	0.2	0.807	17.79891304	96975.85938
2012	150	19	7.078	10.86	93.95	0	0.4865	5.975	96974.38281
2012	150	20	6.5265	10.875	93.4	0	0.624	0.292717391	96972.90625
2012	150	21	6.1215	10.89	94.95	0	0.446	0	96971.42969
2012	150	22	5.612	10.87	96.65	0	0.4875	0	97020.05078
2012	150	23	5.4785	10.87	96.05	0	0.546	0	97085.375
2012	151	0	4.525	10.815	96.85	0	0.4425	0	97150.69531
2012	151	1	2.7595	10.745	98.65	0.1	0.2635	0	97216.01563
2012	151	2	0.534	10.705	99.65	0	0.152	0	97281.33984
2012	151	3	-0.32	10.715	100	0	0.1755	0	97346.66016
2012	151	4	-0.425	10.685	100	0	0.1625	3.662065217	97347.59375
2012	151	5	2.3725	10.78	100	0	0.4365	20.79673913	97327.06641
2012	151	6	5.4065	10.78	93.2	0	0.642	97.11956522	97306.53906
2012	151	7	7.7475	10.735	75.215	0	1.0375	171.2826087	97286.00781
2012	151	8	7.834	10.66	70.925	0	0.9115	130.2934783	97265.48047
2012	151	9	8.1745	10.625	65.29	0	0.812	111.0652174	97244.95313
2012	151	10	8.905	10.605	61.28	0	0.765	144.5108696	97269.50391
2012	151	11	10.42	10.625	54.1	0	0.757	215.1847826	97309.08203
2012	151	12	12.03	10.69	48.03	0	1.0885	305	97348.66016
2012	151	13	12.64	10.59	46.73	0	0.794	196.6521739	97388.23438
2012	151	14	13.61	10.52	44.76	0	0.828	213.4673913	97427.80859
2012	151	15	14.5	10.535	40.52	0	0.8335	239.1304348	97467.38672
2012	151	16	15.095	10.45	39.04	0	0.7645	194.673913	97442.49609
2012	151	17	13.615	10.3	46.13	0	0.4045	62.07608696	97396.11328
2012	151	18	13.035	10.27	51.23	0	0.2985	44.13043478	97349.73438
2012	151	19	9.0775	10.165	76.405	0	0.1235	8.238043478	97303.35156
2012	151	20	4.547	10.155	93.4	0	0.115	0.414456522	97256.96875
2012	151	21	2.9795	10.25	97.75	0	0.1495	0	97210.58594
2012	151	22	2.6615	10.335	99.25	0	0.142	0	97228.55078
2012	151	23	1.1745	10.29	99.6	0	0.1925	0	97267.96484
2012	152	0	0.379	10.305	100	0	0.1555	0	97307.375
2012	152	1	-0.515	10.3	100	0	0.1455	0	97346.78906
2012	152	2	-0.87	10.295	100	0	0.1395	0	97386.19922
2012	152	3	-1.185	10.275	100	0	0.1165	0	97425.61328
2012	152	4	-1.49	10.25	100	0	0.092	3.833043478	97429.66797
2012	152	5	0.377	10.3	100	0	0.1195	21.77173913	97421.9375
2012	152	6	7.201	10.355	93.5	0	0.276	97.5	97414.20703
2012	152	7	11.105	10.385	71.375	0	0.5145	168.0108696	97406.47656
2012	152	8	13.38	10.35	57.995	0	0.8525	229.0217391	97398.74609
2012	152	9	15.21	10.47	42.535	0	0.853	283.9130435	97391.01953
2012	152	10	16.255	10.44	39.145	0	0.7725	315.9782609	97396.07031
2012	152	11	16.89	10.4	35.365	0	0.83	332.0652174	97405.38281
2012	152	12	17.795	10.365	32.595	0	0.8295	335.326087	97414.69531
2012	152	13	18.45	10.335	29.86	0	0.8445	321.1956522	97424.01172
2012	152	14	19.245	10.32	27.865	0	0.8925	293.5869565	97433.32813
2012	152	15	19.455	10.245	27.195	0	0.7555	249.0217391	97442.64063
2012	152	16	19.725	10.16	27.765	0	0.699	191.0869565	97404.52734
2012	152	17	18.705	10.045	28.375	0	0.47	97.51086957	97350.61328
2012	152	18	16.165	9.985	37.01	0	0.298	36.22173913	97296.69531
2012	152	19	10.2	9.905	67.955	0	0.113	8.163043478	97242.77734
2012	152	20	5.8465	9.955	87.85	0	0.105	0.438804348	97188.85938
2012	152	21	3.7145	10.03	96.35	0	0.1075	0	97134.94141
2012	152	22	2.5895	10.09	98.65	0	0.11	0	97131.71484
2012	152	23	1.826	10.115	99.55	0	0.12	0	97145.38281
2012	153	0	1.435	10.145	100	0	0.184	0	97159.05078
2012	153	1	0.778	10.145	100	0	0.1585	0	97172.71875
2012	153	2	0.0145	10.13	100	0	0.1215	0	97186.38672
2012	153	3	-0.575	10.12	100	0	0.113	0	97200.05469
2012	153	4	-0.2095	10.065	100	0	0.13	4.052608696	97169.35547
2012	153	5	2.7135	10.1	100	0	0.127	23.18913043	97123.87109
2012	153	6	9.243	10.22	95.05	0	0.277	97.7173913	97078.38672
2012	153	7	14.68	10.275	67.49	0	0.474	167.1413043	97032.89453
2012	153	8	17.395	10.255	46.075	0	0.6305	229.673913	96987.41016
2012	153	9	18.935	10.355	36.145	0	0.763	280.326087	96941.92578
2012	153	10	19.96	10.35	31.56	0	0.805	303.8043478	96924.39063
2012	153	11	20.55	10.33	29.2	0	0.975	331.6304348	96916.17188
2012	153	12	19.945	10.135	30.855	0	0.82	207.173913	96907.95313
2012	153	13	21.01	10.275	29.185	0	0.8265	277.0652174	96899.73438
2012	153	14	22.04	10.315	27.21	0	0.8795	303.5869565	96891.51563
2012	153	15	21.655	10.23	27.915	0	0.733	231.4130435	96883.29688
2012	153	16	21.335	10.13	26.865	0	0.6885	176.9456522	96852.46094
2012	153	17	20.42	10.05	29.93	0	0.535	95.83695652	96814.08203
2012	153	18	17.605	9.995	41.64	0	0.2155	36.43695652	96775.70313
2012	153	19	11.835	9.925	67.28	0	0.1015	8.454347826	96737.32031
2012	153	20	7.246	9.975	85.9	0	0.1055	0.414347826	96698.94141
2012	153	21	4.915	10.05	94.85	0	0.104	0	96660.5625
2012	153	22	3.806	10.115	97.85	0	0.114	0	96638.65625
2012	153	23	3.108	10.15	99	0	0.1105	0	96622.24219
2012	154	0	2.4855	10.165	99.65	0	0.1095	0	96605.82813
2012	154	1	1.959	10.17	100	0	0.1235	0	96589.41016
2012	154	2	1.742	10.175	100	0	0.1455	0	96572.99609
2012	154	3	1.735	10.18	100	0	0.2475	0	96556.58203
2012	154	4	2.4645	10.185	100	0	0.2355	4.10076087	96547.94141
2012	154	5	5.6635	10.25	99.75	0	0.2395	21.93695652	96541.89063
2012	154	6	12.52	10.415	79.71	0	0.483	97.20652174	96535.83984
2012	154	7	16.645	10.32	57.44	0	0.8875	165.5326087	96529.79297
2012	154	8	18.99	10.315	45.585	0	0.9735	226.7391304	96523.73828
2012	154	9	20.725	10.395	36.39	0	0.9875	277.2826087	96517.69141
2012	154	10	21.625	10.4	33.62	0	0.969	316.8478261	96512.95313
2012	154	11	22.185	10.37	32.725	0	1.032	340.326087	96508.65234
2012	154	12	22.71	10.335	31.56	0	0.9015	315.5434783	96504.35547
2012	154	13	22.43	10.265	32.955	0	0.9965	242.7173913	96500.05859
2012	154	14	23.16	10.34	33.835	0	0.9605	297.0652174	96495.76172
2012	154	15	23.475	10.31	34.61	0	0.895	244.5652174	96491.45703
2012	154	16	23.405	10.225	34.385	0	0.848	181.5217391	96478.75391
2012	154	17	22.38	10.16	34.81	0	0.7275	90.11956522	96463.24219
2012	154	18	20.8	10.16	42.565	0	0.511	39.74130435	96447.73438
2012	154	19	15.905	10.09	65.49	0	0.1555	8.768478261	96432.22266
2012	154	20	10.91	10.11	85.95	0	0.1315	0.438586957	96416.71484
2012	154	21	7.89	10.19	95.25	0	0.1575	0	96401.20313
2012	154	22	6.7415	10.285	97.6	0	0.1465	0	96410.38281
2012	154	23	5.541	10.315	98.45	0	0.107	0	96427.79688
2012	155	0	4.585	10.335	99.05	0	0.1115	0	96445.20703
2012	155	1	3.831	10.345	99.5	0	0.088	0	96462.61719
2012	155	2	3.5705	10.36	99.9	0	0.1165	0	96480.03125
2012	155	3	3.2135	10.36	100	0	0.122	0	96497.44141
2012	155	4	3.106	10.35	100	0	0.1165	4.100108696	96496.67578
2012	155	5	5.1035	10.42	99.8	0	0.1115	20.51847826	96489.84766
2012	155	6	12.79	10.54	92.55	0	0.263	97.91304348	96483.02734
2012	155	7	18.745	10.515	67.69	0	0.4025	140.5652174	96476.19922
2012	155	8	22.305	10.485	46.17	0	0.629	236.6304348	96469.37109
2012	155	9	24.135	10.57	36.37	0	0.7125	234.2391304	96462.55078
2012	155	10	25.23	10.54	32.595	0	0.864	309.5652174	96479.6875
2012	155	11	24.625	10.365	35.235	0	0.697	154.9782609	96504.8125
2012	155	12	22.965	10.205	45.345	0	0.494	86.85869565	96529.94141
2012	155	13	20.615	10.24	62.71	0	0.8045	101.3043478	96555.07031
2012	155	14	21.355	10.375	57.97	0	0.6385	138.4891304	96580.19531
2012	155	15	21.6	10.365	55.505	0	0.608	107.8695652	96605.32031
2012	155	16	21.03	10.345	55.155	0	0.3125	53.10869565	96611.79297
2012	155	17	19.345	10.305	70.72	0	0.13	20.35869565	96612.04688
2012	155	18	17.825	10.34	79.74	0	0.197	7.794565217	96612.30078
2012	155	19	16.755	10.4	84.85	0	0.125	3.922826087	96612.55469
2012	155	20	15.125	10.42	88.9	0	0.1345	0.31673913	96612.80859
2012	155	21	14.36	10.475	91.45	0	0.1145	0	96613.0625
2012	155	22	14.095	10.53	92.6	0	0.087	0	96634.74219
2012	155	23	13.7	10.545	93.35	0	0.0995	0	96663.56641
2012	156	0	12.68	10.525	94.95	0	0.109	0	96692.38672
2012	156	1	12.86	10.61	96.5	0	0.087	0	96721.20703
2012	156	2	12.51	10.61	96.45	0	0.115	0	96750.03125
2012	156	3	12.89	10.65	96.85	0	0.099	0	96778.85547
2012	156	4	12.845	10.66	96.65	0	0.164	3.120217391	96814.36328
2012	156	5	12.81	10.575	96.15	0	0.165	17.47826087	96852.10547
2012	156	6	16.145	10.755	84.66	0	0.323	83.92391304	96889.84375
2012	156	7	19.765	10.725	68.03	0	0.433	129.8152174	96927.58203
2012	156	8	21.67	10.755	63.13	0	0.5975	227.7173913	96965.32422
2012	156	9	23.235	10.87	56.41	0	0.668	278.5869565	97003.0625
2012	156	10	24.765	10.9	52.315	0	0.8115	310.4347826	97025.85938
2012	156	11	25.74	10.87	46.97	0	0.8745	285.5434783	97043.67578
2012	156	12	25.965	10.8	42.495	0	0.879	261.8478261	97061.49219
2012	156	13	27.05	10.87	31.6	0	1.0565	324.0217391	97079.30469
2012	156	14	27.355	10.87	28.39	0	1.0575	290.2173913	97097.125
2012	156	15	27.38	10.835	25.045	0	0.973	249.7826087	97114.9375
2012	156	16	27.275	10.78	23.03	0	0.96	194.5652174	97132.24609
2012	156	17	25.915	10.695	21.16	0	0.8895	106.7391304	97149.38672
2012	156	18	22.945	10.67	31.455	0	0.276	30.2826087	97166.52734
2012	156	19	16.87	10.65	61.625	0	0.1805	9.302173913	97183.66797
2012	156	20	12.625	10.74	79.265	0	0.106	0.535978261	97200.80859
2012	156	21	10.19	10.86	92.15	0	0.117	0	97217.95703
2012	156	22	9.805	10.98	96.4	0	0.2175	0	97240.85547
2012	156	23	9.65	11.055	97.4	0	0.17	0	97265.68359
2012	157	0	8.605	11.085	97.95	0	0.138	0	97290.50781
2012	157	1	8.45	11.135	98.35	0	0.1685	0	97315.33203
2012	157	2	8.5	11.18	98.55	0	0.131	0	97340.16016
2012	157	3	8.33	11.205	98.65	0	0.1185	0	97364.98438
2012	157	4	7.3455	11.24	99.05	0	0.1555	4.512065217	97376.49219
2012	157	5	9.49	11.28	98.45	0	0.2775	19.88043478	97383.55859
2012	157	6	14.15	11.355	86.74	0	0.5185	99.59782609	97390.625
2012	157	7	17.325	11.33	73.675	0	0.615	168.9782609	97397.69531
2012	157	8	19.605	11.32	68.325	0	0.8275	227.7173913	97404.76172
2012	157	9	22.255	11.455	60.715	0	0.8155	251.4130435	97411.82813
2012	157	10	24.155	11.45	51.1	0	0.8055	308.3695652	97429.03516
2012	157	11	26.16	11.485	37.66	0	0.824	338.0434783	97449.62109
2012	157	12	27.31	11.45	30.77	0	0.9075	337.7173913	97470.20313
2012	157	13	26.075	11.25	33.855	0	0.634	119.5869565	97490.78906
2012	157	14	25.86	11.18	37.76	0	0.5355	158.1304348	97511.375
2012	157	15	26.605	11.26	33.64	0	0.599	134.3913043	97531.95703
2012	157	16	24.72	11.12	48.205	0	0.3315	76.14130435	97511.74219
2012	157	17	25.41	11.25	43.04	0	0.4315	73.39130435	97477.92578
2012	157	18	21.675	11.165	61.735	0	0.2585	8.764130435	97444.10938
2012	157	19	18.73	11.2	80.355	0.1	0.2985	2.946956522	97410.29297
