"Model","Treatment","Year","Pool3","MajorPool","Pool","NPP","NEC","Xp","X","Xc","Te","Tebase","B","K","Kbase","Scaler","Scalerrev"
"TECO","amb",2014,"Soil","Slow_Soil","Slow_SOC",0,0.0902808974958489,357.32582147135,5561.34836079437,5918.67418226572,26.3637053015555,10.8446911234312,0,2.25419403974663e-05,5.48e-05,0.411349277326027,2.43102408371905
"TECO","amb",2014,"Soil","Passive_Soil","Passive_SOC",0,0.00148534574988257,562.131708950066,8727.27536302963,9289.4070719797,41.3780490241662,17.0208305632517,0,5.63548509936657e-07,1.37e-06,0.411349277326027,2.43102408371905
"TECO","amb",2015,"Plant","Foliage","Foliage",105.807920625,24.4597386486868,70.7836268070708,205.521035372979,276.30466218005,0.97859713732268,0.374705855903116,0.16875,0.00104914883358789,0.00274,0.382901034156164,2.61164089620127
"TECO","amb",2015,"Plant","Root","Root",105.807920625,24.4597386486868,70.7836268070708,205.521035372979,276.30466218005,0.97859713732268,0.374705855903116,0.16875,0.00104914883358789,0.00274,0.382901034156164,2.61164089620127
"TECO","amb",2015,"Plant","Wood","Wood",70.53861375,21.325348820448,2235.72826327789,5143.16817310942,7378.89643638731,26.1340755971164,10.0067645728512,0.1125,2.61904307362816e-05,6.84e-05,0.382901034156164,2.61164089620127
"TECO","amb",2015,"Litter","Fine_Litter","Fine_litter",0,9.33013952619751,46.4240493430331,119.474555833629,165.898605176662,0.587568442858612,0.22498056440809,0,0.00349588644184578,0.00913,0.382901034156164,2.61164089620127
"TECO","amb",2015,"Litter","CWD","CWD",0,0.151336158410128,325.257129372526,742.98820904409,1068.24533841662,3.78343898320322,1.44868269933526,0,0.00018072928812171,0.000472,0.382901034156164,2.61164089620127
"TECO","amb",2015,"Soil","Fast_Soil","Fast_SOC",0,1.93346854008616,44.2287625312688,103.730908536795,147.959671068064,0.524033541106375,0.200652984822148,0,0.00261904307362816,0.00684,0.382901034156164,2.61164089620127
"TECO","amb",2015,"Soil","Slow_Soil","Slow_SOC",0,0.25449096044429,2435.31261020525,5561.46318099404,7996.77579119929,28.3224388446239,10.8446911234312,0,2.09829766717578e-05,5.48e-05,0.382901034156164,2.61164089620127
"TECO","amb",2015,"Soil","Passive_Soil","Passive_SOC",0,0.00370966955685384,3823.72720447471,8727.27717592956,12551.0043804043,44.4522971863008,17.0208305632517,0,5.24574416793945e-07,1.37e-06,0.382901034156164,2.61164089620127
"TECO","amb",2016,"Plant","Foliage","Foliage",121.126033125,23.7423971237221,64.1826216506155,229.702783356091,293.885405006706,0.911722458210223,0.374705855903116,0.16875,0.00112610371273514,0.00274,0.410986756472678,2.43316842757312
"TECO","amb",2016,"Plant","Root","Root",121.126033125,23.7423971237221,64.1826216506155,229.702783356091,293.885405006706,0.911722458210223,0.374705855903116,0.16875,0.00112610371273514,0.00274,0.410986756472678,2.43316842757312
"TECO","amb",2016,"Plant","Wood","Wood",80.75068875,27.5350225880838,2681.22814508391,5167.17350909129,7848.4016541752,24.3481436208188,10.0067645728512,0.1125,2.81114941427311e-05,6.84e-05,0.410986756472678,2.43316842757312
"TECO","amb",2016,"Litter","Fine_Litter","Fine_litter",0,13.7065570103654,45.4500005639245,131.004418944279,176.454419508203,0.547415606135344,0.22498056440809,0,0.00375230908659555,0.00913,0.410986756472678,2.43316842757312
"TECO","amb",2016,"Litter","CWD","CWD",0,0.391899300331385,392.976524692133,743.239243257947,1136.21576795008,3.52488900559395,1.44868269933526,0,0.000193985749055104,0.000472,0.410986756472678,2.43316842757312
"TECO","amb",2016,"Soil","Fast_Soil","Fast_SOC",0,5.46378331149115,50.1152849448766,107.258780021721,157.374064966597,0.488222507567558,0.200652984822148,0,0.00281114941427311,0.00684,0.410986756472678,2.43316842757312
"TECO","amb",2016,"Soil","Slow_Soil","Slow_SOC",0,1.40436850461303,2943.45429598906,5562.14120718414,8505.5955031732,26.3869600483152,10.8446911234312,0,2.25220742547027e-05,5.48e-05,0.410986756472678,2.43316842757312
"TECO","amb",2016,"Soil","Passive_Soil","Passive_SOC",0,0.0194619028581203,4622.31435951865,8727.28668041044,13349.6010399291,41.4145475375756,17.0208305632517,0,5.63051856367568e-07,1.37e-06,0.410986756472678,2.43316842757312
"TECO","amb",2017,"Plant","Foliage","Foliage",119.5721325,19.877994904427,57.7502012922091,253.167653362568,310.917854654777,0.974427641976389,0.374705855903116,0.16875,0.00105363805473759,0.00274,0.384539436035616,2.60051351380091
"TECO","amb",2017,"Plant","Root","Root",119.5721325,19.877994904427,57.7502012922091,253.167653362568,310.917854654777,0.974427641976389,0.374705855903116,0.16875,0.00105363805473759,0.00274,0.384539436035616,2.60051351380091
"TECO","amb",2017,"Plant","Wood","Wood",79.714755,29.77572194768,3106.38261256349,5196.88173201828,8303.26434458177,26.0227265011238,10.0067645728512,0.1125,2.63024974248362e-05,6.84e-05,0.384539436035616,2.60051351380091
"TECO","amb",2017,"Litter","Fine_Litter","Fine_litter",0,12.9740313678362,41.9226654302699,144.758362695617,186.681028125887,0.585064998085792,0.22498056440809,0,0.00351084505100518,0.00913,0.384539436035616,2.60051351380091
"TECO","amb",2017,"Litter","CWD","CWD",0,0.615789788299819,458.331736672026,743.734657158956,1202.06639383098,3.76731893683092,1.44868269933526,0,0.000181502613808811,0.000472,0.384539436035616,2.60051351380091
"TECO","amb",2017,"Soil","Fast_Soil","Fast_SOC",0,6.8826314383108,52.9557225480104,113.539128247998,166.494850796008,0.521800798614483,0.200652984822148,0,0.00263024974248362,0.00684,0.384539436035616,2.60051351380091
"TECO","amb",2017,"Soil","Slow_Soil","Slow_SOC",0,3.10589957946555,3434.26090222615,5564.28567870251,8998.54658092866,28.2017658194796,10.8446911234312,0,2.10727610947518e-05,5.48e-05,0.384539436035616,2.60051351380091
"TECO","amb",2017,"Soil","Passive_Soil","Passive_SOC",0,0.0430382976778469,5395.97538107376,8727.31636843391,14123.2917495077,44.2628998958516,17.0208305632517,0,5.26819027368795e-07,1.37e-06,0.384539436035616,2.60051351380091
"TECO","amb",2018,"Plant","Foliage","Foliage",120.826974375,22.2153787864592,70.5166635081972,274.913856084597,345.430519592794,1.07134836945573,0.374705855903116,0.16875,0.000958319510670575,0.00274,0.349751646230137,2.85917167446869
"TECO","amb",2018,"Plant","Root","Root",120.826974375,22.2153787864592,70.5166635081972,274.913856084597,345.430519592794,1.07134836945573,0.374705855903116,0.16875,0.000958319510670575,0.00274,0.349751646230137,2.85917167446869
"TECO","amb",2018,"Plant","Wood","Wood",80.55131625,34.8385829059981,3995.51300587526,5229.4345933865,9224.94759926176,28.611057819773,10.0067645728512,0.1125,2.39230126021414e-05,6.84e-05,0.349751646230137,2.85917167446869
"TECO","amb",2018,"Litter","Fine_Litter","Fine_litter",0,12.8230760361695,49.9472311068438,157.455861312028,207.403092418872,0.643258057061588,0.22498056440809,0,0.00319323253008115,0.00913,0.349751646230137,2.85917167446869
"TECO","amb",2018,"Litter","CWD","CWD",0,0.808463168594874,591.064027711961,744.434763334045,1335.49879104601,4.14203253923221,1.44868269933526,0,0.000165082777020625,0.000472,0.349751646230137,2.85917167446869
"TECO","amb",2018,"Soil","Fast_Soil","Fast_SOC",0,6.92928931810883,64.5223996746997,120.453798890184,184.976198564884,0.57370133060108,0.200652984822148,0,0.00239230126021414,0.00684,0.349751646230137,2.85917167446869
"TECO","amb",2018,"Soil","Slow_Soil","Slow_SOC",0,4.59647767421698,4429.34009737779,5568.06781758896,9997.40791496675,31.0068336784765,10.8446911234312,0,1.91663902134115e-05,5.48e-05,0.349751646230137,2.85917167446869
"TECO","amb",2018,"Soil","Passive_Soil","Passive_SOC",0,0.0640917219398451,6963.64377934873,8727.36892498745,15691.0127043362,48.6654766223802,17.0208305632517,0,4.79159755335288e-07,1.37e-06,0.349751646230137,2.85917167446869
"TECO","eco2",2011,"Plant","Foliage","Foliage",87.392199375,-0.0193054925470985,2.98401169327695,189.142267733614,192.126279426891,0.82384974372127,0.374705855903116,0.16875,0.00124621516605326,0.00274,0.45482305330411,2.19865724205358
"TECO","eco2",2011,"Plant","Root","Root",87.392199375,-0.0193054925470985,2.98401169327695,189.142267733614,192.126279426891,0.82384974372127,0.374705855903116,0.16875,0.00124621516605326,0.00274,0.45482305330411,2.19865724205358
"TECO","eco2",2011,"Plant","Wood","Wood",58.26146625,-0.00691117506893481,1.30135596564378,5129.55639870961,5130.85775467526,22.0014453976246,10.0067645728512,0.1125,3.11098968460011e-05,6.84e-05,0.45482305330411,2.19865724205358
"TECO","eco2",2011,"Litter","Fine_Litter","Fine_litter",0,0.0253248639191344,-0.223186405339845,115.579480154495,115.356293749155,0.494655147257147,0.22498056440809,0,0.00415253447666652,0.00913,0.45482305330411,2.19865724205358
"TECO","eco2",2011,"Litter","CWD","CWD",0,-0.000756501126295255,-0.100789649441253,742.896806067594,742.796016418152,3.18515670833119,1.44868269933526,0,0.00021467648115954,0.000472,0.45482305330411,2.19865724205358
"TECO","eco2",2011,"Soil","Fast_Soil","Fast_SOC",0,0.00627383790940915,-0.0585552879242925,102.941151923263,102.882596635339,0.441167138218881,0.200652984822148,0,0.00311098968460011,0.00684,0.45482305330411,2.19865724205358
"TECO","eco2",2011,"Soil","Slow_Soil","Slow_SOC",0,-0.00215737151284069,-0.602181166134869,5561.0974983714,5560.49531720526,23.8437586763661,10.8446911234312,0,2.49243033210652e-05,5.48e-05,0.45482305330411,2.19865724205358
"TECO","eco2",2011,"Soil","Passive_Soil","Passive_SOC",0,0.000174427683637295,-0.0288772129060817,8727.27131913139,8727.24244191848,37.4229723836602,17.0208305632517,0,6.2310758302663e-07,1.37e-06,0.45482305330411,2.19865724205358
"TECO","eco2",2012,"Plant","Foliage","Foliage",89.25795,1.94112351785519,7.755502304251,191.861474062518,199.616976366769,0.840374166203143,0.374705855903116,0.16875,0.00122171062184503,0.00274,0.445879788994536,2.2427569597963
"TECO","eco2",2012,"Plant","Root","Root",89.25795,1.94112351785519,7.755502304251,191.861474062518,199.616976366769,0.840374166203143,0.374705855903116,0.16875,0.00122171062184503,0.00274,0.445879788994536,2.2427569597963
"TECO","eco2",2012,"Plant","Wood","Wood",59.5053,2.19847399250542,199.182121711519,5131.71958632889,5330.90170804041,22.4427408908052,10.0067645728512,0.1125,3.04981775672262e-05,6.84e-05,0.445879788994536,2.2427569597963
"TECO","eco2",2012,"Litter","Fine_Litter","Fine_litter",0,1.50055460422675,3.53840265716902,116.315448839734,119.853851496903,0.504576726645143,0.22498056440809,0,0.00407088247352011,0.00913,0.445879788994536,2.2427569597963
"TECO","eco2",2012,"Litter","CWD","CWD",0,0.0260984490348618,28.8506060094072,742.905841348927,771.756447358335,3.24904320647064,1.44868269933526,0,0.000210455260405421,0.000472,0.445879788994536,2.2427569597963
"TECO","eco2",2012,"Soil","Fast_Soil","Fast_SOC",0,0.429203592750849,3.82387858450103,103.069946260127,106.893824844628,0.450015878213773,0.200652984822148,0,0.00304981775672262,0.00684,0.445879788994536,2.2427569597963
"TECO","eco2",2012,"Soil","Slow_Soil","Slow_SOC",0,0.0464464336666634,216.184056224452,5561.10609707007,5777.29015329453,24.3220064939165,10.8446911234312,0,2.44342124369005e-05,5.48e-05,0.445879788994536,2.2427569597963
"TECO","eco2",2012,"Soil","Passive_Soil","Passive_SOC",0,0.000828176936109745,340.232055160453,8727.27163809884,9067.50369325929,38.1735862072464,17.0208305632517,0,6.10855310922514e-07,1.37e-06,0.445879788994536,2.2427569597963
"TECO","eco2",2013,"Plant","Foliage","Foliage",76.381768125,-3.62753681398614,-5.88004219152879,188.901496234617,183.021454043088,0.897937691029417,0.374705855903116,0.16875,0.00114339119009195,0.00274,0.417296054778082,2.39638019231167
"TECO","eco2",2013,"Plant","Root","Root",76.381768125,-3.62753681398614,-5.88004219152879,188.901496234617,183.021454043088,0.897937691029417,0.374705855903116,0.16875,0.00114339119009195,0.00274,0.417296054778082,2.39638019231167
"TECO","eco2",2013,"Plant","Wood","Wood",50.92117875,-2.54647922503236,-242.624220912986,5130.33166806759,4887.7074471546,23.9800124115068,10.0067645728512,0.1125,2.85430501468208e-05,6.84e-05,0.417296054778082,2.39638019231167
"TECO","eco2",2013,"Litter","Fine_Litter","Fine_litter",0,-1.58944533046474,-6.57905165960383,116.468634063274,109.88958240367,0.539138968202645,0.22498056440809,0,0.00380991298012389,0.00913,0.417296054778082,2.39638019231167
"TECO","eco2",2013,"Litter","CWD","CWD",0,0.00400668035548379,-35.3314990675466,742.9265630421,707.595063974553,3.47159452563161,1.44868269933526,0,0.000196963737855255,0.000472,0.417296054778082,2.39638019231167
"TECO","eco2",2013,"Soil","Fast_Soil","Fast_SOC",0,0.000989658680804887,-5.45254163803519,103.459552902173,98.0070112641381,0.480840838356008,0.200652984822148,0,0.00285430501468208,0.00684,0.417296054778082,2.39638019231167
"TECO","eco2",2013,"Soil","Slow_Soil","Slow_SOC",0,0.163513972474543,-264.229792413426,5561.21436521856,5296.98457280514,25.9880029999287,10.8446911234312,0,2.28678238018389e-05,5.48e-05,0.417296054778082,2.39638019231167
"TECO","eco2",2013,"Soil","Passive_Soil","Passive_SOC",0,0.00243335085221581,-413.613113392352,8727.27330746422,8313.66019407187,40.7883812184694,17.0208305632517,0,5.71695595045973e-07,1.37e-06,0.417296054778082,2.39638019231167
"TECO","eco2",2014,"Plant","Foliage","Foliage",84.130194375,4.50602768850279,14.6382391968673,189.863839288874,204.502078485742,0.910918960011036,0.374705855903116,0.16875,0.00112709701987331,0.00274,0.411349277326027,2.43102408371905
"TECO","eco2",2014,"Plant","Root","Root",84.130194375,4.50602768850279,14.6382391968673,189.863839288874,204.502078485742,0.910918960011036,0.374705855903116,0.16875,0.00112709701987331,0.00274,0.411349277326027,2.43102408371905
"TECO","eco2",2014,"Plant","Wood","Wood",56.08679625,3.36912941571671,330.450246473987,5130.91130373003,5461.36155020401,24.326685676708,10.0067645728512,0.1125,2.81362905691003e-05,6.84e-05,0.411349277326027,2.43102408371905
"TECO","eco2",2014,"Litter","Fine_Litter","Fine_litter",0,0.788281552341898,7.03579339807432,115.751166868289,122.786960266363,0.546933170444771,0.22498056440809,0,0.00375561890198663,0.00913,0.411349277326027,2.43102408371905
"TECO","eco2",2014,"Litter","CWD","CWD",0,0.0155622706824762,47.7117723411009,742.931390590934,790.643162932035,3.52178253175114,1.44868269933526,0,0.000194156858897885,0.000472,0.411349277326027,2.43102408371905
"TECO","eco2",2014,"Soil","Fast_Soil","Fast_SOC",0,-0.142471865234229,6.25282426048052,103.256946681308,109.509770941789,0.487792238572755,0.200652984822148,0,0.00281362905691003,0.00684,0.411349277326027,2.43102408371905
"TECO","eco2",2014,"Soil","Slow_Soil","Slow_SOC",0,0.0902808974958489,357.32582147135,5561.34836079437,5918.67418226572,26.3637053015555,10.8446911234312,0,2.25419403974663e-05,5.48e-05,0.411349277326027,2.43102408371905
"TECO","eco2",2014,"Soil","Passive_Soil","Passive_SOC",0,0.00148534574988257,562.131708950066,8727.27536302963,9289.4070719797,41.3780490241662,17.0208305632517,0,5.63548509936657e-07,1.37e-06,0.411349277326027,2.43102408371905
"TECO","eco2",2015,"Plant","Foliage","Foliage",105.807920625,24.4597386486868,70.7836268070708,205.521035372979,276.30466218005,0.97859713732268,0.374705855903116,0.16875,0.00104914883358789,0.00274,0.382901034156164,2.61164089620127
"TECO","eco2",2015,"Plant","Root","Root",105.807920625,24.4597386486868,70.7836268070708,205.521035372979,276.30466218005,0.97859713732268,0.374705855903116,0.16875,0.00104914883358789,0.00274,0.382901034156164,2.61164089620127
"TECO","eco2",2015,"Plant","Wood","Wood",70.53861375,21.325348820448,2235.72826327789,5143.16817310942,7378.89643638731,26.1340755971164,10.0067645728512,0.1125,2.61904307362816e-05,6.84e-05,0.382901034156164,2.61164089620127
"TECO","eco2",2015,"Litter","Fine_Litter","Fine_litter",0,9.33013952619751,46.4240493430331,119.474555833629,165.898605176662,0.587568442858612,0.22498056440809,0,0.00349588644184578,0.00913,0.382901034156164,2.61164089620127
"TECO","eco2",2015,"Litter","CWD","CWD",0,0.151336158410128,325.257129372526,742.98820904409,1068.24533841662,3.78343898320322,1.44868269933526,0,0.00018072928812171,0.000472,0.382901034156164,2.61164089620127
"TECO","eco2",2015,"Soil","Fast_Soil","Fast_SOC",0,1.93346854008616,44.2287625312688,103.730908536795,147.959671068064,0.524033541106375,0.200652984822148,0,0.00261904307362816,0.00684,0.382901034156164,2.61164089620127
"TECO","eco2",2015,"Soil","Slow_Soil","Slow_SOC",0,0.25449096044429,2435.31261020525,5561.46318099404,7996.77579119929,28.3224388446239,10.8446911234312,0,2.09829766717578e-05,5.48e-05,0.382901034156164,2.61164089620127
"TECO","eco2",2015,"Soil","Passive_Soil","Passive_SOC",0,0.00370966955685384,3823.72720447471,8727.27717592956,12551.0043804043,44.4522971863008,17.0208305632517,0,5.24574416793945e-07,1.37e-06,0.382901034156164,2.61164089620127
"TECO","eco2",2016,"Plant","Foliage","Foliage",164.05486875,58.889983721815,153.421803930661,244.620881873806,398.042685804467,0.911722458210223,0.374705855903116,0.16875,0.00112610371273514,0.00274,0.410986756472678,2.43316842757312
"TECO","eco2",2016,"Plant","Root","Root",164.05486875,58.889983721815,153.421803930661,244.620881873806,398.042685804467,0.911722458210223,0.374705855903116,0.16875,0.00112610371273514,0.00274,0.410986756472678,2.43316842757312
